 
--------------------------------------------------------------------------------
 40-Zr- 94   T= 0.00 K from IAEA/PD-2019       (ACEMAKER)
 ZAID= 40094.38u  MAT=4037  ZA= 40094
 AWR=  93.099620  STA=  0  ELIS=   0.000 MeV  LIS=  0  LISO=  0
--------------------------------------------------------------------------------
 NTOTR= 139 NTRAN=   1 NPROD= 138 NE=      88 EMAX= 200.000 MeV
   i   FMn/MT     Q [MeV]     T [MeV] LMF  MT    ZAP LFS
   1        5    0.000000    1.000000   3   5
   2 50000001    0.000000    8.000000   6   5      1   0
   3 50001001    0.000000   11.500000   6   5   1001   0
   4 50001002    0.000000   17.000000   6   5   1002   0
   5 50001003    0.000000   17.500000   6   5   1003   0
   6 50002003    0.000000   23.000000   6   5   2003   0
   7 50002004    0.000000    8.500000   6   5   2004   0
   8 50030064    0.000000  140.000000   6   5  30064   0
   9 50030065    0.000000  130.000000   6   5  30065   0
  10 50030066    0.000000  130.000000   6   5  30066   0
  11 50031065    0.000000  140.000000   6   5  31065   0
  12 50031066    0.000000  130.000000   6   5  31066   0
  13 50031067    0.000000  130.000000   6   5  31067   0
  14 50031068    0.000000  130.000000   6   5  31068   0
  15 50031069    0.000000  130.000000   6   5  31069   0
  16 50032066    0.000000  140.000000   6   5  32066   0
  17 50032067    0.000000  130.000000   6   5  32067   0
  18 50032068    0.000000  120.000000   6   5  32068   0
  19 50032069    0.000000  120.000000   6   5  32069   0
  20 50032070    0.000000  120.000000   6   5  32070   0
  21 50032071    0.000000  120.000000   6   5  32071   0
  22 50033068    0.000000  140.000000   6   5  33068   0
  23 50033069    0.000000  130.000000   6   5  33069   0
  24 50033070    0.000000  120.000000   6   5  33070   0
  25 50033071    0.000000  120.000000   6   5  33071   0
  26 50033072    0.000000  110.000000   6   5  33072   0
  27 50033073    0.000000  110.000000   6   5  33073   0
  28 50033074    0.000000  110.000000   6   5  33074   0
  29 50033075    0.000000  110.000000   6   5  33075   0
  30 50034071    0.000000  130.000000   6   5  34071   0
  31 50034072    0.000000  120.000000   6   5  34072   0
  32 50034073    0.000000  110.000000   6   5  34073   0
  33 51034073    0.000000  110.000000   6   5  34073   1
  34 50034074    0.000000  110.000000   6   5  34074   0
  35 50034075    0.000000  100.000000   6   5  34075   0
  36 50034076    0.000000  100.000000   6   5  34076   0
  37 50034077    0.000000  100.000000   6   5  34077   0
  38 51034077    0.000000  100.000000   6   5  34077   1
  39 50034078    0.000000   90.000000   6   5  34078   0
  40 50034079    0.000000   85.000000   6   5  34079   0
  41 51034079    0.000000   85.000000   6   5  34079   1
  42 50035073    0.000000  130.000000   6   5  35073   0
  43 50035074    0.000000  120.000000   6   5  35074   0
  44 52035074    0.000000  120.000000   6   5  35074   2
  45 50035075    0.000000  110.000000   6   5  35075   0
  46 50035076    0.000000  100.000000   6   5  35076   0
  47 52035076    0.000000  100.000000   6   5  35076   2
  48 50035077    0.000000   95.000000   6   5  35077   0
  49 51035077    0.000000   95.000000   6   5  35077   1
  50 50035078    0.000000   90.000000   6   5  35078   0
  51 50035079    0.000000   85.000000   6   5  35079   0
  52 51035079    0.000000   85.000000   6   5  35079   1
  53 50035080    0.000000   85.000000   6   5  35080   0
  54 52035080    0.000000   85.000000   6   5  35080   2
  55 50035081    0.000000   80.000000   6   5  35081   0
  56 50035082    0.000000   76.000000   6   5  35082   0
  57 51035082    0.000000   76.000000   6   5  35082   1
  58 50035083    0.000000   76.000000   6   5  35083   0
  59 50036075    0.000000  130.000000   6   5  36075   0
  60 50036076    0.000000  110.000000   6   5  36076   0
  61 50036077    0.000000  100.000000   6   5  36077   0
  62 50036078    0.000000   90.000000   6   5  36078   0
  63 50036079    0.000000   85.000000   6   5  36079   0
  64 51036079    0.000000   85.000000   6   5  36079   1
  65 50036080    0.000000   80.000000   6   5  36080   0
  66 50036081    0.000000   74.000000   6   5  36081   0
  67 52036081    0.000000   74.000000   6   5  36081   2
  68 50036082    0.000000   66.000000   6   5  36082   0
  69 50036083    0.000000   58.000000   6   5  36083   0
  70 52036083    0.000000   58.000000   6   5  36083   2
  71 50036084    0.000000   52.000000   6   5  36084   0
  72 50036085    0.000000   50.000000   6   5  36085   0
  73 51036085    0.000000   50.000000   6   5  36085   1
  74 50036086    0.000000   50.000000   6   5  36086   0
  75 50037078    0.000000  120.000000   6   5  37078   0
  76 53037078    0.000000  120.000000   6   5  37078   3
  77 50037079    0.000000  100.000000   6   5  37079   0
  78 50037080    0.000000   95.000000   6   5  37080   0
  79 50037081    0.000000   90.000000   6   5  37081   0
  80 51037081    0.000000   90.000000   6   5  37081   1
  81 50037082    0.000000   80.000000   6   5  37082   0
  82 51037082    0.000000   80.000000   6   5  37082   1
  83 50037083    0.000000   76.000000   6   5  37083   0
  84 50037084    0.000000   68.000000   6   5  37084   0
  85 52037084    0.000000   68.000000   6   5  37084   2
  86 50037085    0.000000   60.000000   6   5  37085   0
  87 50037086    0.000000   54.000000   6   5  37086   0
  88 52037086    0.000000   54.000000   6   5  37086   2
  89 50037087    0.000000   46.000000   6   5  37087   0
  90 50037088    0.000000   40.000000   6   5  37088   0
  91 50038080    0.000000  110.000000   6   5  38080   0
  92 50038081    0.000000  100.000000   6   5  38081   0
  93 50038082    0.000000   85.000000   6   5  38082   0
  94 50038083    0.000000   78.000000   6   5  38083   0
  95 52038083    0.000000   78.000000   6   5  38083   2
  96 50038084    0.000000   68.000000   6   5  38084   0
  97 50038085    0.000000   60.000000   6   5  38085   0
  98 52038085    0.000000   60.000000   6   5  38085   2
  99 50038086    0.000000   48.000000   6   5  38086   0
 100 50038087    0.000000   40.000000   6   5  38087   0
 101 51038087    0.000000   40.000000   6   5  38087   1
 102 50038088    0.000000   27.000000   6   5  38088   0
 103 50038089    0.000000   19.500000   6   5  38089   0
 104 50038090    0.000000   11.000000   6   5  38090   0
 105 50038091    0.000000   38.000000   6   5  38091   0
 106 50039082    0.000000  110.000000   6   5  39082   0
 107 50039083    0.000000  100.000000   6   5  39083   0
 108 51039083    0.000000  100.000000   6   5  39083   1
 109 50039084    0.000000   95.000000   6   5  39084   0
 110 52039084    0.000000   95.000000   6   5  39084   2
 111 50039085    0.000000   80.000000   6   5  39085   0
 112 51039085    0.000000   80.000000   6   5  39085   1
 113 50039086    0.000000   74.000000   6   5  39086   0
 114 52039086    0.000000   74.000000   6   5  39086   2
 115 50039087    0.000000   62.000000   6   5  39087   0
 116 51039087    0.000000   62.000000   6   5  39087   1
 117 50039088    0.000000   52.000000   6   5  39088   0
 118 50039089    0.000000   40.000000   6   5  39089   0
 119 51039089    0.000000   40.000000   6   5  39089   1
 120 50039090    0.000000   32.000000   6   5  39090   0
 121 52039090    0.000000   32.000000   6   5  39090   2
 122 50039091    0.000000   27.000000   6   5  39091   0
 123 51039091    0.000000   27.000000   6   5  39091   1
 124 50039092    0.000000   20.000000   6   5  39092   0
 125 50039093    0.000000   13.500000   6   5  39093   0
 126 50040084    0.000000  100.000000   6   5  40084   0
 127 50040085    0.000000   90.000000   6   5  40085   0
 128 52040085    0.000000   90.000000   6   5  40085   2
 129 50040086    0.000000   76.000000   6   5  40086   0
