 
--------------------------------------------------------------------------------
 60-Nd-143   T= 0.00 K from IAEA/PD-2019       (ACEMAKER)
 ZAID= 60143.38u  MAT=6028  ZA= 60143
 AWR= 141.682200  STA=  0  ELIS=   0.000 MeV  LIS=  0  LISO=  0
--------------------------------------------------------------------------------
 NTOTR= 140 NTRAN=   1 NPROD= 139 NE=      88 EMAX= 200.000 MeV
   i   FMn/MT     Q [MeV]     T [MeV] LMF  MT    ZAP LFS
   1        5    0.000000    1.000000   3   5
   2 50000001    0.000000    6.000000   6   5      1   0
   3 50001001    0.000000    9.000000   6   5   1001   0
   4 50001002    0.000000   13.500000   6   5   1002   0
   5 50001003    0.000000   16.500000   6   5   1003   0
   6 50002003    0.000000   18.000000   6   5   2003   0
   7 50002004    0.000000    6.500000   6   5   2004   0
   8 50050113    0.000000  130.000000   6   5  50113   0
   9 51050113    0.000000  130.000000   6   5  50113   1
  10 50051114    0.000000  120.000000   6   5  51114   0
  11 50051115    0.000000  120.000000   6   5  51115   0
  12 50052115    0.000000  120.000000   6   5  52115   0
  13 51052115    0.000000  120.000000   6   5  52115   1
  14 50052116    0.000000  120.000000   6   5  52116   0
  15 50052117    0.000000  120.000000   6   5  52117   0
  16 50053116    0.000000  120.000000   6   5  53116   0
  17 50053117    0.000000  120.000000   6   5  53117   0
  18 50053118    0.000000  120.000000   6   5  53118   0
  19 54053118    0.000000  120.000000   6   5  53118   4
  20 50053119    0.000000  120.000000   6   5  53119   0
  21 50053120    0.000000  120.000000   6   5  53120   0
  22 63053120    0.000000  120.000000   6   5  53120  13
  23 50054117    0.000000  130.000000   6   5  54117   0
  24 50054118    0.000000  120.000000   6   5  54118   0
  25 50054119    0.000000  110.000000   6   5  54119   0
  26 50054120    0.000000  110.000000   6   5  54120   0
  27 50054121    0.000000  110.000000   6   5  54121   0
  28 50054122    0.000000  110.000000   6   5  54122   0
  29 50055118    0.000000  150.000000   6   5  55118   0
  30 51055118    0.000000  150.000000   6   5  55118   1
  31 50055119    0.000000  140.000000   6   5  55119   0
  32 51055119    0.000000  140.000000   6   5  55119   1
  33 50055120    0.000000  120.000000   6   5  55120   0
  34 55055120    0.000000  120.000000   6   5  55120   5
  35 50055121    0.000000  110.000000   6   5  55121   0
  36 51055121    0.000000  110.000000   6   5  55121   1
  37 50055122    0.000000  110.000000   6   5  55122   0
  38 58055122    0.000000  110.000000   6   5  55122   8
  39 50055123    0.000000  110.000000   6   5  55123   0
  40 55055123    0.000000  110.000000   6   5  55123   5
  41 50055124    0.000000  110.000000   6   5  55124   0
  42 75055124    0.000000  110.000000   6   5  55124  25
  43 50055125    0.000000  110.000000   6   5  55125   0
  44 50056120    0.000000  150.000000   6   5  56120   0
  45 50056121    0.000000  130.000000   6   5  56121   0
  46 50056122    0.000000  120.000000   6   5  56122   0
  47 50056123    0.000000  110.000000   6   5  56123   0
  48 50056124    0.000000  100.000000   6   5  56124   0
  49 50056125    0.000000  100.000000   6   5  56125   0
  50 50056126    0.000000  100.000000   6   5  56126   0
  51 50056127    0.000000   95.000000   6   5  56127   0
  52 52056127    0.000000   95.000000   6   5  56127   2
  53 50056128    0.000000   95.000000   6   5  56128   0
  54 50056129    0.000000   95.000000   6   5  56129   0
  55 51056129    0.000000   95.000000   6   5  56129   1
  56 50057122    0.000000  150.000000   6   5  57122   0
  57 50057123    0.000000  140.000000   6   5  57123   0
