 
--------------------------------------------------------------------------------
 34-Se- 80   T= 0.00 K from IAEA/PD-2019       (ACEMAKER)
 ZAID= 34080.38u  MAT=3443  ZA= 34080
 AWR=  79.230000  STA=  0  ELIS=   0.000 MeV  LIS=  0  LISO=  0
--------------------------------------------------------------------------------
 NTOTR= 119 NTRAN=   1 NPROD= 118 NE=      89 EMAX= 200.000 MeV
   i   FMn/MT     Q [MeV]     T [MeV] LMF  MT    ZAP LFS
   1        5    0.000000    1.000000   3   5
   2 50000001    0.000000    9.500000   6   5      1   0
   3 50001001    0.000000   12.000000   6   5   1001   0
   4 50001002    0.000000   19.000000   6   5   1002   0
   5 50001003    0.000000   20.000000   6   5   1003   0
   6 50002003    0.000000   25.000000   6   5   2003   0
   7 50002004    0.000000   10.500000   6   5   2004   0
   8 50024050    0.000000  150.000000   6   5  24050   0
   9 50024051    0.000000  140.000000   6   5  24051   0
  10 50024052    0.000000  140.000000   6   5  24052   0
  11 50024053    0.000000  150.000000   6   5  24053   0
  12 50024054    0.000000  150.000000   6   5  24054   0
  13 50025051    0.000000  150.000000   6   5  25051   0
  14 50025052    0.000000  140.000000   6   5  25052   0
  15 51025052    0.000000  140.000000   6   5  25052   1
  16 50025053    0.000000  140.000000   6   5  25053   0
  17 50025054    0.000000  140.000000   6   5  25054   0
  18 50025055    0.000000  140.000000   6   5  25055   0
  19 50025056    0.000000  140.000000   6   5  25056   0
  20 50026053    0.000000  140.000000   6   5  26053   0
  21 72026053    0.000000  140.000000   6   5  26053  22
  22 50026054    0.000000  140.000000   6   5  26054   0
  23 50026055    0.000000  130.000000   6   5  26055   0
  24 50026056    0.000000  130.000000   6   5  26056   0
  25 50026057    0.000000  130.000000   6   5  26057   0
  26 50026058    0.000000  130.000000   6   5  26058   0
  27 50027054    0.000000  150.000000   6   5  27054   0
  28 51027054    0.000000  150.000000   6   5  27054   1
  29 50027055    0.000000  140.000000   6   5  27055   0
  30 50027056    0.000000  130.000000   6   5  27056   0
  31 50027057    0.000000  120.000000   6   5  27057   0
  32 50027058    0.000000  120.000000   6   5  27058   0
  33 51027058    0.000000  120.000000   6   5  27058   1
  34 50027059    0.000000  120.000000   6   5  27059   0
  35 50027060    0.000000  120.000000   6   5  27060   0
  36 51027060    0.000000  120.000000   6   5  27060   1
  37 50027061    0.000000  120.000000   6   5  27061   0
  38 50028057    0.000000  140.000000   6   5  28057   0
  39 50028058    0.000000  120.000000   6   5  28058   0
  40 50028059    0.000000  120.000000   6   5  28059   0
  41 50028060    0.000000  110.000000   6   5  28060   0
  42 50028061    0.000000  110.000000   6   5  28061   0
  43 50028062    0.000000  110.000000   6   5  28062   0
  44 50028063    0.000000  110.000000   6   5  28063   0
  45 50028064    0.000000  110.000000   6   5  28064   0
  46 50029059    0.000000  130.000000   6   5  29059   0
  47 50029060    0.000000  120.000000   6   5  29060   0
  48 50029061    0.000000  110.000000   6   5  29061   0
  49 50029062    0.000000  100.000000   6   5  29062   0
  50 50029063    0.000000  100.000000   6   5  29063   0
  51 50029064    0.000000   95.000000   6   5  29064   0
  52 50029065    0.000000   95.000000   6   5  29065   0
  53 50029066    0.000000   95.000000   6   5  29066   0
  54 50029067    0.000000   95.000000   6   5  29067   0
  55 50030061    0.000000  130.000000   6   5  30061   0
  56 50030062    0.000000  110.000000   6   5  30062   0
  57 50030063    0.000000  100.000000   6   5  30063   0
  58 50030064    0.000000   90.000000   6   5  30064   0
  59 50030065    0.000000   85.000000   6   5  30065   0
  60 50030066    0.000000   78.000000   6   5  30066   0
  61 50030067    0.000000   74.000000   6   5  30067   0
  62 50030068    0.000000   66.000000   6   5  30068   0
  63 50030069    0.000000   60.000000   6   5  30069   0
  64 51030069    0.000000   60.000000   6   5  30069   1
  65 50030070    0.000000   56.000000   6   5  30070   0
  66 50031063    0.000000  130.000000   6   5  31063   0
  67 50031064    0.000000  120.000000   6   5  31064   0
  68 50031065    0.000000  100.000000   6   5  31065   0
